,date,close
188,2013-11-02,1761.640015
189,2013-11-03,1761.640015
190,2013-11-04,1767.930054
191,2013-11-05,1762.969971
192,2013-11-06,1770.4899899999998
193,2013-11-07,1747.1500239999998
194,2013-11-08,1770.609985
195,2013-11-09,1770.609985
196,2013-11-10,1770.609985
197,2013-11-11,1771.890015
198,2013-11-12,1767.689941
199,2013-11-13,1782.0
200,2013-11-14,1790.619995
201,2013-11-15,1798.180054
202,2013-11-16,1798.180054
203,2013-11-17,1798.180054
204,2013-11-18,1791.530029
205,2013-11-19,1787.869995
206,2013-11-20,1781.369995
207,2013-11-21,1795.8499760000002
208,2013-11-22,1804.7600100000002
209,2013-11-23,1804.7600100000002
210,2013-11-24,1804.7600100000002
211,2013-11-25,1802.47998
212,2013-11-26,1802.75
213,2013-11-27,1807.22998
214,2013-11-28,1807.22998
215,2013-11-29,1805.810059
216,2013-11-30,1805.810059
217,2013-12-01,1805.810059
218,2013-12-02,1800.9000239999998
219,2013-12-03,1795.1500239999998
220,2013-12-04,1792.810059
221,2013-12-05,1785.030029
222,2013-12-06,1805.089966
223,2013-12-07,1805.089966
224,2013-12-08,1805.089966
225,2013-12-09,1808.369995
226,2013-12-10,1802.619995
227,2013-12-11,1782.219971
228,2013-12-12,1775.5
229,2013-12-13,1775.319946
230,2013-12-14,1775.319946
231,2013-12-15,1775.319946
232,2013-12-16,1786.540039
233,2013-12-17,1781.0
234,2013-12-18,1810.6500239999998
235,2013-12-19,1809.5999760000002
236,2013-12-20,1818.319946
237,2013-12-21,1818.319946
238,2013-12-22,1818.319946
239,2013-12-23,1827.9899899999998
240,2013-12-24,1833.319946
241,2013-12-25,1833.319946
242,2013-12-26,1842.02002
243,2013-12-27,1841.4000239999998
244,2013-12-28,1841.4000239999998
245,2013-12-29,1841.4000239999998
246,2013-12-30,1841.069946
247,2013-12-31,1848.359985
248,2014-01-01,1848.359985
249,2014-01-02,1831.97998
250,2014-01-03,1831.369995
251,2014-01-04,1831.369995
252,2014-01-05,1831.369995
253,2014-01-06,1826.77002
254,2014-01-07,1837.880005
255,2014-01-08,1837.4899899999998
256,2014-01-09,1838.130005
257,2014-01-10,1842.369995
258,2014-01-11,1842.369995
259,2014-01-12,1842.369995
260,2014-01-13,1819.199951
261,2014-01-14,1838.880005
262,2014-01-15,1848.380005
263,2014-01-16,1845.890015
264,2014-01-17,1838.699951
265,2014-01-18,1838.699951
266,2014-01-19,1838.699951
267,2014-01-20,1838.699951
268,2014-01-21,1843.800049
269,2014-01-22,1844.859985
270,2014-01-23,1828.459961
271,2014-01-24,1790.290039
272,2014-01-25,1790.290039
273,2014-01-26,1790.290039
274,2014-01-27,1781.560059
275,2014-01-28,1792.5
276,2014-01-29,1774.199951
277,2014-01-30,1794.189941
278,2014-01-31,1782.589966
279,2014-02-01,1782.589966
280,2014-02-02,1782.589966
281,2014-02-03,1741.890015
282,2014-02-04,1755.199951
283,2014-02-05,1751.640015
284,2014-02-06,1773.430054
285,2014-02-07,1797.02002
286,2014-02-08,1797.02002
287,2014-02-09,1797.02002
288,2014-02-10,1799.839966
289,2014-02-11,1819.75
290,2014-02-12,1819.2600100000002
291,2014-02-13,1829.8299559999998
292,2014-02-14,1838.630005
293,2014-02-15,1838.630005
294,2014-02-16,1838.630005
295,2014-02-17,1838.630005
296,2014-02-18,1840.7600100000002
297,2014-02-19,1828.75
298,2014-02-20,1839.780029
299,2014-02-21,1836.25
300,2014-02-22,1836.25
301,2014-02-23,1836.25
302,2014-02-24,1847.609985
303,2014-02-25,1845.119995
304,2014-02-26,1845.160034
305,2014-02-27,1854.290039
306,2014-02-28,1859.449951
307,2014-03-01,1859.449951
308,2014-03-02,1859.449951
309,2014-03-03,1845.72998
310,2014-03-04,1873.910034
311,2014-03-05,1873.810059
312,2014-03-06,1877.030029
313,2014-03-07,1878.040039
314,2014-03-08,1878.040039
315,2014-03-09,1878.040039
316,2014-03-10,1877.1700440000002
317,2014-03-11,1867.630005
318,2014-03-12,1868.199951
319,2014-03-13,1846.339966
320,2014-03-14,1841.130005
321,2014-03-15,1841.130005
322,2014-03-16,1841.130005
323,2014-03-17,1858.8299559999998
324,2014-03-18,1872.25
325,2014-03-19,1860.77002
326,2014-03-20,1872.0100100000002
327,2014-03-21,1866.52002
328,2014-03-22,1866.52002
329,2014-03-23,1866.52002
330,2014-03-24,1857.439941
331,2014-03-25,1865.619995
332,2014-03-26,1852.560059
333,2014-03-27,1849.040039
334,2014-03-28,1857.619995
335,2014-03-29,1857.619995
336,2014-03-30,1857.619995
337,2014-03-31,1872.339966
338,2014-04-01,1885.52002
339,2014-04-02,1890.9000239999998
340,2014-04-03,1888.77002
341,2014-04-04,1865.089966
342,2014-04-05,1865.089966
343,2014-04-06,1865.089966
344,2014-04-07,1845.040039
345,2014-04-08,1851.959961
346,2014-04-09,1872.180054
347,2014-04-10,1833.0799559999998
348,2014-04-11,1815.689941
349,2014-04-12,1815.689941
350,2014-04-13,1815.689941
351,2014-04-14,1830.609985
352,2014-04-15,1842.97998
353,2014-04-16,1862.310059
354,2014-04-17,1864.8499760000002
355,2014-04-18,1864.8499760000002
356,2014-04-19,1864.8499760000002
357,2014-04-20,1864.8499760000002
358,2014-04-21,1871.890015
359,2014-04-22,1879.550049
360,2014-04-23,1875.390015
361,2014-04-24,1878.609985
362,2014-04-25,1863.4000239999998
363,2014-04-26,1863.4000239999998
364,2014-04-27,1863.4000239999998
365,2014-04-28,1869.430054
366,2014-04-29,1878.3299559999998
367,2014-04-30,1883.949951
368,2014-05-01,1883.680054
369,2014-05-02,1881.140015
370,2014-05-03,1881.140015
371,2014-05-04,1881.140015
372,2014-05-05,1884.660034
373,2014-05-06,1867.719971
374,2014-05-07,1878.209961
375,2014-05-08,1875.630005
376,2014-05-09,1878.47998
377,2014-05-10,1878.47998
378,2014-05-11,1878.47998
379,2014-05-12,1896.6500239999998
380,2014-05-13,1897.449951
381,2014-05-14,1888.530029
382,2014-05-15,1870.8499760000002
383,2014-05-16,1877.859985
384,2014-05-17,1877.859985
385,2014-05-18,1877.859985
386,2014-05-19,1885.0799559999998
387,2014-05-20,1872.8299559999998
388,2014-05-21,1888.030029
389,2014-05-22,1892.4899899999998
390,2014-05-23,1900.530029
391,2014-05-24,1900.530029
392,2014-05-25,1900.530029
393,2014-05-26,1900.530029
394,2014-05-27,1911.910034
395,2014-05-28,1909.780029
396,2014-05-29,1920.030029
397,2014-05-30,1923.569946
398,2014-05-31,1923.569946
399,2014-06-01,1923.569946
400,2014-06-02,1924.969971
401,2014-06-03,1924.2399899999998
402,2014-06-04,1927.880005
403,2014-06-05,1940.459961
404,2014-06-06,1949.439941
405,2014-06-07,1949.439941
406,2014-06-08,1949.439941
407,2014-06-09,1951.27002
408,2014-06-10,1950.790039
409,2014-06-11,1943.890015
410,2014-06-12,1930.109985
411,2014-06-13,1936.160034
412,2014-06-14,1936.160034
413,2014-06-15,1936.160034
414,2014-06-16,1937.780029
415,2014-06-17,1941.9899899999998
416,2014-06-18,1956.97998
417,2014-06-19,1959.47998
418,2014-06-20,1962.869995
419,2014-06-21,1962.869995
420,2014-06-22,1962.869995
421,2014-06-23,1962.609985
422,2014-06-24,1949.97998
423,2014-06-25,1959.530029
424,2014-06-26,1957.219971
425,2014-06-27,1960.959961
426,2014-06-28,1960.959961
427,2014-06-29,1960.959961
428,2014-06-30,1960.22998
429,2014-07-01,1973.319946
430,2014-07-02,1974.619995
431,2014-07-03,1985.439941
432,2014-07-04,1985.439941
433,2014-07-05,1985.439941
434,2014-07-06,1985.439941
435,2014-07-07,1977.6500239999998
436,2014-07-08,1963.709961
437,2014-07-09,1972.8299559999998
438,2014-07-10,1964.680054
439,2014-07-11,1967.569946
440,2014-07-12,1967.569946
441,2014-07-13,1967.569946
442,2014-07-14,1977.0999760000002
443,2014-07-15,1973.280029
444,2014-07-16,1981.569946
445,2014-07-17,1958.119995
446,2014-07-18,1978.219971
447,2014-07-19,1978.219971
448,2014-07-20,1978.219971
449,2014-07-21,1973.630005
450,2014-07-22,1983.530029
451,2014-07-23,1987.0100100000002
452,2014-07-24,1987.97998
453,2014-07-25,1978.339966
454,2014-07-26,1978.339966
455,2014-07-27,1978.339966
456,2014-07-28,1978.910034
457,2014-07-29,1969.949951
458,2014-07-30,1970.069946
459,2014-07-31,1930.6700440000002
460,2014-08-01,1925.1500239999998
461,2014-08-02,1925.1500239999998
462,2014-08-03,1925.1500239999998
463,2014-08-04,1938.9899899999998
464,2014-08-05,1920.209961
465,2014-08-06,1920.2399899999998
466,2014-08-07,1909.569946
467,2014-08-08,1931.589966
468,2014-08-09,1931.589966
469,2014-08-10,1931.589966
470,2014-08-11,1936.9200440000002
471,2014-08-12,1933.75
472,2014-08-13,1946.719971
473,2014-08-14,1955.180054
474,2014-08-15,1955.060059
475,2014-08-16,1955.060059
476,2014-08-17,1955.060059
477,2014-08-18,1971.7399899999998
478,2014-08-19,1981.5999760000002
479,2014-08-20,1986.5100100000002
480,2014-08-21,1992.369995
481,2014-08-22,1988.4000239999998
482,2014-08-23,1988.4000239999998
483,2014-08-24,1988.4000239999998
484,2014-08-25,1997.9200440000002
485,2014-08-26,2000.02002
486,2014-08-27,2000.119995
487,2014-08-28,1996.7399899999998
488,2014-08-29,2003.369995
489,2014-08-30,2003.369995
490,2014-08-31,2003.369995
491,2014-09-01,2003.369995
492,2014-09-02,2002.280029
493,2014-09-03,2000.719971
494,2014-09-04,1997.6500239999998
495,2014-09-05,2007.709961
496,2014-09-06,2007.709961
497,2014-09-07,2007.709961
498,2014-09-08,2001.540039
499,2014-09-09,1988.439941
500,2014-09-10,1995.689941
501,2014-09-11,1997.449951
502,2014-09-12,1985.540039
503,2014-09-13,1985.540039
504,2014-09-14,1985.540039
505,2014-09-15,1984.130005
506,2014-09-16,1998.97998
507,2014-09-17,2001.569946
508,2014-09-18,2011.359985
509,2014-09-19,2010.4000239999998
510,2014-09-20,2010.4000239999998
511,2014-09-21,2010.4000239999998
512,2014-09-22,1994.290039
513,2014-09-23,1982.77002
514,2014-09-24,1998.300049
515,2014-09-25,1965.9899899999998
516,2014-09-26,1982.8499760000002
517,2014-09-27,1982.8499760000002
518,2014-09-28,1982.8499760000002
519,2014-09-29,1977.800049
520,2014-09-30,1972.290039
521,2014-10-01,1946.160034
522,2014-10-02,1946.1700440000002
523,2014-10-03,1967.9000239999998
524,2014-10-04,1967.9000239999998
525,2014-10-05,1967.9000239999998
526,2014-10-06,1964.819946
527,2014-10-07,1935.0999760000002
528,2014-10-08,1968.890015
529,2014-10-09,1928.209961
530,2014-10-10,1906.130005
531,2014-10-11,1906.130005
532,2014-10-12,1906.130005
533,2014-10-13,1874.7399899999998
534,2014-10-14,1877.699951
535,2014-10-15,1862.4899899999998
536,2014-10-16,1862.7600100000002
537,2014-10-17,1886.7600100000002
538,2014-10-18,1886.7600100000002
539,2014-10-19,1886.7600100000002
540,2014-10-20,1904.0100100000002
541,2014-10-21,1941.280029
542,2014-10-22,1927.109985
543,2014-10-23,1950.819946
544,2014-10-24,1964.5799559999998
545,2014-10-25,1964.5799559999998
546,2014-10-26,1964.5799559999998
547,2014-10-27,1961.630005
548,2014-10-28,1985.050049
549,2014-10-29,1982.300049
550,2014-10-30,1994.6500239999998
551,2014-10-31,2018.050049
552,2014-11-01,2018.050049
553,2014-11-02,2018.050049
554,2014-11-03,2017.810059
555,2014-11-04,2012.0999760000002
556,2014-11-05,2023.569946
557,2014-11-06,2031.209961
558,2014-11-07,2031.9200440000002
559,2014-11-08,2031.9200440000002
560,2014-11-09,2031.9200440000002
561,2014-11-10,2038.2600100000002
562,2014-11-11,2039.680054
563,2014-11-12,2038.25
564,2014-11-13,2039.3299559999998
565,2014-11-14,2039.819946
566,2014-11-15,2039.819946
567,2014-11-16,2039.819946
568,2014-11-17,2041.319946
569,2014-11-18,2051.800049
570,2014-11-19,2048.719971
571,2014-11-20,2052.75
572,2014-11-21,2063.5
573,2014-11-22,2063.5
574,2014-11-23,2063.5
575,2014-11-24,2069.409912
576,2014-11-25,2067.030029
577,2014-11-26,2072.830078
578,2014-11-27,2072.830078
579,2014-11-28,2067.560059
580,2014-11-29,2067.560059
581,2014-11-30,2067.560059
582,2014-12-01,2053.439941
583,2014-12-02,2066.550049
584,2014-12-03,2074.330078
585,2014-12-04,2071.919922
586,2014-12-05,2075.3701170000004
587,2014-12-06,2075.3701170000004
588,2014-12-07,2075.3701170000004
589,2014-12-08,2060.310059
590,2014-12-09,2059.820068
591,2014-12-10,2026.140015
592,2014-12-11,2035.3299559999998
593,2014-12-12,2002.3299559999998
594,2014-12-13,2002.3299559999998
595,2014-12-14,2002.3299559999998
596,2014-12-15,1989.630005
597,2014-12-16,1972.7399899999998
598,2014-12-17,2012.890015
599,2014-12-18,2061.22998
600,2014-12-19,2070.649902
601,2014-12-20,2070.649902
602,2014-12-21,2070.649902
603,2014-12-22,2078.540039
604,2014-12-23,2082.169922
605,2014-12-24,2081.8798829999996
606,2014-12-25,2081.8798829999996
607,2014-12-26,2088.77002
608,2014-12-27,2088.77002
609,2014-12-28,2088.77002
610,2014-12-29,2090.570068
611,2014-12-30,2080.350098
612,2014-12-31,2058.899902
613,2015-01-01,2058.899902
614,2015-01-02,2058.199951
615,2015-01-03,2058.199951
616,2015-01-04,2058.199951
617,2015-01-05,2020.5799559999998
618,2015-01-06,2002.609985
619,2015-01-07,2025.9000239999998
620,2015-01-08,2062.139893
621,2015-01-09,2044.810059
622,2015-01-10,2044.810059
623,2015-01-11,2044.810059
624,2015-01-12,2028.2600100000002
625,2015-01-13,2023.030029
626,2015-01-14,2011.27002
627,2015-01-15,1992.6700440000002
628,2015-01-16,2019.4200440000002
629,2015-01-17,2019.4200440000002
630,2015-01-18,2019.4200440000002
631,2015-01-19,2019.4200440000002
632,2015-01-20,2022.550049
633,2015-01-21,2032.119995
634,2015-01-22,2063.149902
635,2015-01-23,2051.820068
636,2015-01-24,2051.820068
637,2015-01-25,2051.820068
638,2015-01-26,2057.090088
639,2015-01-27,2029.550049
640,2015-01-28,2002.160034
641,2015-01-29,2021.25
642,2015-01-30,1994.9899899999998
643,2015-01-31,1994.9899899999998
644,2015-02-01,1994.9899899999998
645,2015-02-02,2020.8499760000002
646,2015-02-03,2050.030029
647,2015-02-04,2041.5100100000002
648,2015-02-05,2062.52002
649,2015-02-06,2055.469971
650,2015-02-07,2055.469971
651,2015-02-08,2055.469971
652,2015-02-09,2046.7399899999998
653,2015-02-10,2068.590088
654,2015-02-11,2068.530029
655,2015-02-12,2088.47998
656,2015-02-13,2096.98999
657,2015-02-14,2096.98999
658,2015-02-15,2096.98999
659,2015-02-16,2096.98999
660,2015-02-17,2100.340088
661,2015-02-18,2099.679932
662,2015-02-19,2097.449951
663,2015-02-20,2110.300049
664,2015-02-21,2110.300049
665,2015-02-22,2110.300049
666,2015-02-23,2109.659912
667,2015-02-24,2115.47998
668,2015-02-25,2113.860107
669,2015-02-26,2110.73999
670,2015-02-27,2104.5
671,2015-02-28,2104.5
672,2015-03-01,2104.5
673,2015-03-02,2117.389893
674,2015-03-03,2107.780029
675,2015-03-04,2098.530029
676,2015-03-05,2101.040039
677,2015-03-06,2071.26001
678,2015-03-07,2071.26001
679,2015-03-08,2071.26001
680,2015-03-09,2079.429932
681,2015-03-10,2044.160034
682,2015-03-11,2040.2399899999998
683,2015-03-12,2065.949951
684,2015-03-13,2053.399902
685,2015-03-14,2053.399902
686,2015-03-15,2053.399902
687,2015-03-16,2081.189941
688,2015-03-17,2074.280029
689,2015-03-18,2099.5
690,2015-03-19,2089.27002
691,2015-03-20,2108.100098
692,2015-03-21,2108.100098
693,2015-03-22,2108.100098
694,2015-03-23,2104.419922
695,2015-03-24,2091.5
696,2015-03-25,2061.050049
697,2015-03-26,2056.149902
698,2015-03-27,2061.02002
699,2015-03-28,2061.02002
700,2015-03-29,2061.02002
701,2015-03-30,2086.23999
702,2015-03-31,2067.889893
703,2015-04-01,2059.689941
704,2015-04-02,2066.959961
705,2015-04-03,2066.959961
706,2015-04-04,2066.959961
707,2015-04-05,2066.959961
708,2015-04-06,2080.6201170000004
709,2015-04-07,2076.330078
710,2015-04-08,2081.899902
711,2015-04-09,2091.179932
712,2015-04-10,2102.060059
713,2015-04-11,2102.060059
714,2015-04-12,2102.060059
715,2015-04-13,2092.429932
716,2015-04-14,2095.840088
717,2015-04-15,2106.6298829999996
718,2015-04-16,2104.98999
719,2015-04-17,2081.179932
720,2015-04-18,2081.179932
721,2015-04-19,2081.179932
722,2015-04-20,2100.399902
723,2015-04-21,2097.290039
724,2015-04-22,2107.959961
725,2015-04-23,2112.929932
726,2015-04-24,2117.689941
727,2015-04-25,2117.689941
728,2015-04-26,2117.689941
729,2015-04-27,2108.919922
730,2015-04-28,2114.76001
731,2015-04-29,2106.850098
732,2015-04-30,2085.51001
733,2015-05-01,2108.290039
734,2015-05-02,2108.290039
735,2015-05-03,2108.290039
736,2015-05-04,2114.48999
737,2015-05-05,2089.459961
738,2015-05-06,2080.149902
739,2015-05-07,2088.0
740,2015-05-08,2116.100098
741,2015-05-09,2116.100098
742,2015-05-10,2116.100098
743,2015-05-11,2105.330078
744,2015-05-12,2099.1201170000004
745,2015-05-13,2098.47998
746,2015-05-14,2121.100098
747,2015-05-15,2122.72998
748,2015-05-16,2122.72998
749,2015-05-17,2122.72998
750,2015-05-18,2129.199951
751,2015-05-19,2127.830078
752,2015-05-20,2125.850098
753,2015-05-21,2130.820068
754,2015-05-22,2126.060059
755,2015-05-23,2126.060059
756,2015-05-24,2126.060059
757,2015-05-25,2126.060059
758,2015-05-26,2104.199951
759,2015-05-27,2123.47998
760,2015-05-28,2120.790039
761,2015-05-29,2107.389893
762,2015-05-30,2107.389893
763,2015-05-31,2107.389893
764,2015-06-01,2111.72998
765,2015-06-02,2109.600098
766,2015-06-03,2114.070068
767,2015-06-04,2095.840088
768,2015-06-05,2092.830078
769,2015-06-06,2092.830078
770,2015-06-07,2092.830078
771,2015-06-08,2079.280029
772,2015-06-09,2080.149902
773,2015-06-10,2105.199951
774,2015-06-11,2108.860107
775,2015-06-12,2094.110107
776,2015-06-13,2094.110107
777,2015-06-14,2094.110107
778,2015-06-15,2084.429932
779,2015-06-16,2096.290039
780,2015-06-17,2100.439941
781,2015-06-18,2121.23999
782,2015-06-19,2109.98999
783,2015-06-20,2109.98999
784,2015-06-21,2109.98999
785,2015-06-22,2122.850098
786,2015-06-23,2124.199951
787,2015-06-24,2108.580078
788,2015-06-25,2102.310059
789,2015-06-26,2101.48999
790,2015-06-27,2101.48999
791,2015-06-28,2101.48999
792,2015-06-29,2057.639893
793,2015-06-30,2063.110107
794,2015-07-01,2077.419922
795,2015-07-02,2076.780029
796,2015-07-03,2076.780029
797,2015-07-04,2076.780029
798,2015-07-05,2076.780029
799,2015-07-06,2068.76001
800,2015-07-07,2081.340088
801,2015-07-08,2046.680054
802,2015-07-09,2051.310059
803,2015-07-10,2076.6201170000004
804,2015-07-11,2076.6201170000004
805,2015-07-12,2076.6201170000004
806,2015-07-13,2099.600098
807,2015-07-14,2108.949951
808,2015-07-15,2107.399902
809,2015-07-16,2124.290039
810,2015-07-17,2126.639893
811,2015-07-18,2126.639893
812,2015-07-19,2126.639893
813,2015-07-20,2128.280029
814,2015-07-21,2119.209961
815,2015-07-22,2114.149902
816,2015-07-23,2102.149902
817,2015-07-24,2079.649902
818,2015-07-25,2079.649902
819,2015-07-26,2079.649902
820,2015-07-27,2067.639893
821,2015-07-28,2093.25
822,2015-07-29,2108.570068
823,2015-07-30,2108.6298829999996
824,2015-07-31,2103.840088
825,2015-08-01,2103.840088
826,2015-08-02,2103.840088
827,2015-08-03,2098.040039
828,2015-08-04,2093.320068
829,2015-08-05,2099.840088
830,2015-08-06,2083.560059
831,2015-08-07,2077.570068
832,2015-08-08,2077.570068
833,2015-08-09,2077.570068
834,2015-08-10,2104.179932
835,2015-08-11,2084.070068
836,2015-08-12,2086.050049
837,2015-08-13,2083.389893
838,2015-08-14,2091.540039
839,2015-08-15,2091.540039
840,2015-08-16,2091.540039
841,2015-08-17,2102.439941
842,2015-08-18,2096.919922
843,2015-08-19,2079.610107
844,2015-08-20,2035.72998
845,2015-08-21,1970.890015
846,2015-08-22,1970.890015
847,2015-08-23,1970.890015
848,2015-08-24,1893.209961
849,2015-08-25,1867.609985
850,2015-08-26,1940.5100100000002
851,2015-08-27,1987.660034
852,2015-08-28,1988.869995
853,2015-08-29,1988.869995
854,2015-08-30,1988.869995
855,2015-08-31,1972.180054
856,2015-09-01,1913.8499760000002
857,2015-09-02,1948.859985
858,2015-09-03,1951.130005
859,2015-09-04,1921.219971
860,2015-09-05,1921.219971
861,2015-09-06,1921.219971
862,2015-09-07,1921.219971
863,2015-09-08,1969.410034
864,2015-09-09,1942.040039
865,2015-09-10,1952.290039
866,2015-09-11,1961.050049
867,2015-09-12,1961.050049
868,2015-09-13,1961.050049
869,2015-09-14,1953.030029
870,2015-09-15,1978.089966
871,2015-09-16,1995.310059
872,2015-09-17,1990.199951
873,2015-09-18,1958.030029
874,2015-09-19,1958.030029
875,2015-09-20,1958.030029
876,2015-09-21,1966.969971
877,2015-09-22,1942.7399899999998
878,2015-09-23,1938.7600100000002
879,2015-09-24,1932.2399899999998
880,2015-09-25,1931.339966
881,2015-09-26,1931.339966
882,2015-09-27,1931.339966
883,2015-09-28,1881.77002
884,2015-09-29,1884.089966
885,2015-09-30,1920.030029
886,2015-10-01,1923.819946
887,2015-10-02,1951.359985
888,2015-10-03,1951.359985
889,2015-10-04,1951.359985
890,2015-10-05,1987.050049
891,2015-10-06,1979.9200440000002
892,2015-10-07,1995.8299559999998
893,2015-10-08,2013.430054
894,2015-10-09,2014.890015
895,2015-10-10,2014.890015
896,2015-10-11,2014.890015
897,2015-10-12,2017.459961
898,2015-10-13,2003.689941
899,2015-10-14,1994.2399899999998
900,2015-10-15,2023.859985
901,2015-10-16,2033.109985
902,2015-10-17,2033.109985
903,2015-10-18,2033.109985
904,2015-10-19,2033.660034
