date,close,open,high,low,,
"Oct 15, 2015","1,227.10","1,219.00","1,219.50","1,219.00",,
"Oct 14, 2015","1,219.30","1,219.30","1,219.30","1,219.30",,
"Oct 13, 2015","1,206.90","1,206.90","1,206.90","1,206.90",,
"Oct 12, 2015","1,206.20","1,206.20","1,206.20","1,206.20",,
"Oct 09, 2015","1,197.50","1,197.50","1,197.50","1,197.50",,
"Oct 08, 2015","1,185.00","1,185.00","1,185.00","1,185.00",,
"Oct 07, 2015","1,189.10","1,186.00","1,186.00","1,186.00",,
"Oct 06, 2015","1,186.40","1,183.50","1,183.50","1,183.50",,
"Oct 05, 2015","1,178.30","1,173.00","1,173.00","1,171.00",,
"Oct 02, 2015","1,179.00","1,171.00","1,172.00","1,171.00",,
"Oct 01, 2015","1,156.90","1,156.90","1,156.90","1,156.90",,
"Sep 30, 2015","1,158.40","1,158.40","1,158.40","1,158.40",,
"Sep 29, 2015","1,172.90","1,169.00","1,169.00","1,168.00",,
"Sep 28, 2015","1,178.20","1,178.20","1,178.20","1,178.20",,
"Sep 25, 2015","1,192.60","1,192.60","1,192.60","1,192.60",,
"Sep 24, 2015","1,200.70","1,200.70","1,200.70","1,200.70",,
"Sep 23, 2015","1,179.40","1,179.40","1,179.40","1,179.40",,
"Sep 22, 2015","1,172.70","1,172.70","1,172.70","1,172.70",,
"Sep 21, 2015","1,181.80","1,181.80","1,181.80","1,181.80",,
"Sep 18, 2015","1,186.50","1,186.50","1,186.50","1,186.50",,
"Sep 17, 2015","1,167.20","1,167.20","1,167.20","1,167.20",,
"Sep 16, 2015","1,168.60","1,168.60","1,168.60","1,168.60",,
"Sep 15, 2015","1,151.50","1,151.50","1,151.50","1,151.50",,
"Sep 14, 2015","1,156.70","1,156.70","1,156.70","1,156.70",,
"Sep 11, 2015","1,152.90","1,152.90","1,152.90","1,152.90",,
"Sep 10, 2015","1,158.90","1,158.90","1,158.90","1,158.90",,
"Sep 09, 2015","1,151.70","1,151.70","1,151.70","1,151.70",,
"Sep 08, 2015","1,170.90","1,170.90","1,170.90","1,170.90",,
"Sep 07, 2015","1,119.90","1,119.50","1,124.00","1,115.20",,
"Sep 06, 2015","1,119.90","1,122.30","1,123.10","1,119.60",,
"Sep 04, 2015","1,171.50","1,171.50","1,171.50","1,171.50",,
"Sep 03, 2015","1,174.50","1,174.50","1,174.50","1,174.50",,
"Sep 02, 2015","1,185.40","1,185.40","1,185.40","1,185.40",,
"Sep 01, 2015","1,192.30","1,192.30","1,192.30","1,192.30",,
"Aug 31, 2015","1,187.90","1,187.90","1,187.90","1,187.90",,
"Aug 28, 2015","1,189.40","1,189.40","1,189.40","1,189.40",,
"Aug 27, 2015","1,178.20","1,178.20","1,178.20","1,178.20",,
"Aug 26, 2015","1,180.00","1,180.00","1,180.00","1,180.00",,
"Aug 25, 2015","1,194.70","1,194.70","1,194.70","1,194.70",,
"Aug 24, 2015","1,209.90","1,209.90","1,209.90","1,209.90",,
"Aug 21, 2015","1,217.80","1,217.80","1,217.80","1,217.80",,
"Aug 20, 2015","1,213.20","1,213.20","1,213.20","1,213.20",,
"Aug 19, 2015","1,188.10","1,188.10","1,188.10","1,188.10",,
"Aug 18, 2015","1,177.30","1,177.30","1,177.30","1,177.30",,
"Aug 17, 2015","1,178.90","1,178.90","1,178.90","1,178.90",,
"Aug 14, 2015","1,173.30","1,173.30","1,173.30","1,173.30",,
"Aug 13, 2015","1,176.10","1,176.10","1,176.10","1,176.10",,
"Aug 12, 2015","1,184.00","1,184.00","1,184.00","1,184.00",,
"Aug 11, 2015","1,168.70","1,168.70","1,168.70","1,168.70",,
"Aug 10, 2015","1,166.80","1,166.80","1,166.80","1,166.80",,
"Aug 07, 2015","1,156.80","1,156.80","1,156.80","1,156.80",,
"Aug 06, 2015","1,152.60","1,152.60","1,152.60","1,152.60",,
"Aug 05, 2015","1,148.10","1,148.10","1,148.10","1,148.10",,
"Aug 04, 2015","1,149.70","1,149.70","1,149.70","1,149.70",,
"Aug 03, 2015","1,147.80","1,147.80","1,147.80","1,147.80",,
"Jul 31, 2015","1,154.10","1,154.10","1,154.10","1,154.10",,
"Jul 30, 2015","1,154.40","1,154.40","1,154.40","1,154.40",,
"Jul 29, 2015","1,158.50","1,158.50","1,158.50","1,158.50",,
"Jul 28, 2015","1,161.60","1,161.60","1,161.60","1,161.60",,
"Jul 27, 2015","1,161.60","1,161.60","1,161.60","1,161.60",,
"Jul 24, 2015","1,151.00","1,151.00","1,151.00","1,151.00",,
"Jul 23, 2015","1,161.10","1,161.10","1,161.10","1,161.10",,
"Jul 22, 2015","1,158.60","1,158.60","1,158.60","1,158.60",,
"Jul 21, 2015","1,170.50","1,170.50","1,170.50","1,170.50",,
"Jul 20, 2015","1,176.50","1,176.50","1,176.50","1,176.50",,
"Jul 17, 2015","1,201.70","1,201.70","1,201.70","1,201.70",,
"Jul 16, 2015","1,214.20","1,214.20","1,214.20","1,214.20",,
"Jul 15, 2015","1,217.30","1,217.30","1,217.30","1,217.30",,
"Jul 14, 2015","1,223.40","1,223.40","1,223.40","1,223.40",,
"Jul 13, 2015","1,226.00","1,226.00","1,226.00","1,226.00",,
"Jul 10, 2015","1,227.60","1,227.60","1,227.60","1,227.60",,
"Jul 09, 2015","1,226.10","1,226.10","1,226.10","1,226.10",,
"Jul 08, 2015","1,229.60","1,229.60","1,229.60","1,229.60",,
"Jul 07, 2015","1,220.50","1,220.50","1,220.50","1,220.50",,
"Jul 06, 2015","1,241.60","1,241.60","1,241.60","1,241.60",,
"Jul 03, 2015","1,167.80","1,164.70","1,169.00","1,164.60",,
"Jul 02, 2015","1,232.50","1,232.50","1,232.50","1,232.50",,
"Jul 01, 2015","1,239.50","1,239.50","1,239.50","1,239.50",,
"Jun 30, 2015","1,241.80","1,241.80","1,241.80","1,241.80",,
"Jun 29, 2015","1,249.00","1,249.00","1,249.00","1,249.00",,
"Jun 26, 2015","1,244.10","1,244.10","1,244.10","1,244.10",,
"Jun 25, 2015","1,241.30","1,241.30","1,241.30","1,241.30",,
"Jun 24, 2015","1,242.00","1,242.00","1,242.00","1,242.00",,
"Jun 23, 2015","1,245.80","1,245.80","1,245.80","1,245.80",,
"Jun 22, 2015","1,253.10","1,253.10","1,253.10","1,253.10",,
"Jun 19, 2015","1,270.40","1,270.40","1,270.40","1,270.40",,
"Jun 18, 2015","1,271.80","1,271.80","1,271.80","1,271.80",,
"Jun 17, 2015","1,247.90","1,247.90","1,247.90","1,247.90",,
"Jun 16, 2015","1,250.40","1,250.40","1,250.40","1,250.40",,
"Jun 15, 2015","1,256.80","1,256.80","1,256.80","1,256.80",,
"Jun 12, 2015","1,252.00","1,252.00","1,252.00","1,252.00",,
"Jun 11, 2015","1,253.60","1,253.60","1,253.60","1,253.60",,
"Jun 10, 2015","1,259.60","1,259.60","1,259.60","1,259.60",,
"Jun 09, 2015","1,247.80","1,247.80","1,247.80","1,247.80",,
"Jun 08, 2015","1,243.00","1,243.00","1,243.00","1,243.00",,
"Jun 05, 2015","1,237.60","1,237.60","1,237.60","1,237.60",,
"Jun 04, 2015","1,241.10","1,241.10","1,241.10","1,241.10",,
"Jun 03, 2015","1,250.90","1,250.90","1,250.90","1,250.90",,
"Jun 02, 2015","1,258.80","1,258.80","1,258.80","1,258.80",,
"Jun 01, 2015","1,251.40","1,251.40","1,251.40","1,251.40",,
"May 29, 2015","1,251.70","1,251.70","1,251.70","1,251.00",,
"May 28, 2015","1,251.50","1,251.50","1,251.50","1,251.50",,
"May 27, 2015","1,249.60","1,249.60","1,249.60","1,249.50",,
"May 26, 2015","1,251.20","1,251.20","1,251.20","1,251.20",,
"May 25, 2015","1,207.40","1,204.60","1,209.00","1,203.30",,
"May 24, 2015","1,204.40","1,205.80","1,205.80","1,203.90",,
"May 22, 2015","1,268.70","1,283.00","1,283.00","1,267.20",,
"May 21, 2015","1,267.10","1,267.10","1,267.10","1,269.90",,
"May 20, 2015","1,272.50","1,272.50","1,272.50","1,272.50",,
"May 19, 2015","1,270.40","1,270.40","1,270.40","1,270.40",,
"May 18, 2015","1,290.20","1,290.20","1,290.20","1,290.20",,
"May 15, 2015","1,287.90","1,287.90","1,287.90","1,287.90",,
"May 14, 2015","1,288.00","1,288.00","1,288.00","1,288.00",,
"May 13, 2015","1,281.20","1,281.20","1,281.20","1,281.20",,
"May 12, 2015","1,256.00","1,256.00","1,256.00","1,256.00",,
"May 11, 2015","1,246.30","1,246.30","1,246.30","1,246.30",,
"May 08, 2015","1,251.50","1,251.50","1,251.50","1,251.50",,
"May 07, 2015","1,247.50","1,247.50","1,247.50","1,247.50",,
"May 06, 2015","1,255.70","1,255.70","1,255.70","1,255.70",,
"May 05, 2015","1,257.20","1,257.20","1,257.20","1,257.20",,
"May 04, 2015","1,248.00","1,248.00","1,248.00","1,248.00",,
"May 01, 2015","1,235.10","1,235.10","1,235.10","1,235.10",,
"Apr 30, 2015","1,242.00","1,242.00","1,242.00","1,242.00",,
"Apr 29, 2015","1,269.00","1,269.00","1,269.00","1,269.00",,
"Apr 28, 2015","1,270.40","1,270.40","1,270.40","1,270.40",,
"Apr 27, 2015","1,258.20","1,258.20","1,258.20","1,258.20",,
"Apr 24, 2015","1,229.40","1,229.40","1,229.40","1,229.40",,
"Apr 23, 2015","1,251.00","1,251.00","1,251.00","1,251.00",,
"Apr 22, 2015","1,243.70","1,243.70","1,243.70","1,243.70",,
"Apr 21, 2015","1,258.10","1,258.10","1,258.10","1,258.10",,
"Apr 20, 2015","1,248.30","1,248.30","1,248.30","1,248.30",,
"Apr 17, 2015","1,257.10","1,257.10","1,257.10","1,257.10",,
"Apr 16, 2015","1,252.00","1,252.00","1,252.00","1,252.00",,
"Apr 15, 2015","1,255.50","1,255.50","1,255.50","1,255.50",,
"Apr 14, 2015","1,247.10","1,247.10","1,247.10","1,247.10",,
"Apr 13, 2015","1,256.80","1,256.80","1,256.80","1,256.80",,
"Apr 10, 2015","1,262.30","1,262.30","1,262.30","1,262.30",,
"Apr 09, 2015","1,250.60","1,250.60","1,250.60","1,250.60",,
"Apr 08, 2015","1,260.10","1,260.10","1,260.10","1,260.10",,
"Apr 07, 2015","1,267.40","1,267.40","1,267.40","1,267.40",,
"Apr 06, 2015","1,274.40","1,274.40","1,274.40","1,274.40",,
"Apr 03, 2015","1,257.20","1,257.20","1,257.20","1,257.20",,
"Apr 02, 2015","1,257.20","1,257.20","1,257.20","1,257.20",,
"Apr 01, 2015","1,263.20","1,263.20","1,263.20","1,263.20",,
"Mar 31, 2015","1,241.20","1,241.20","1,241.20","1,241.20",,
"Mar 30, 2015","1,245.40","1,245.40","1,245.40","1,245.40",,
"Mar 27, 2015","1,260.90","1,260.90","1,260.90","1,260.90",,
"Mar 26, 2015","1,266.00","1,266.00","1,266.00","1,266.00",,
"Mar 25, 2015","1,256.30","1,256.30","1,256.30","1,256.30",,
"Mar 24, 2015","1,250.20","1,250.20","1,250.20","1,250.20",,
"Mar 23, 2015","1,246.50","1,246.50","1,246.50","1,246.50",,
"Mar 20, 2015","1,243.70","1,243.70","1,243.70","1,243.70",,
"Mar 19, 2015","1,228.50","1,228.50","1,228.50","1,228.50",,
"Mar 18, 2015","1,216.50","1,216.50","1,216.50","1,216.50",,
"Mar 17, 2015","1,213.50","1,213.50","1,213.50","1,213.50",,
"Mar 16, 2015","1,218.30","1,218.30","1,218.30","1,218.30",,
"Mar 13, 2015","1,217.90","1,217.90","1,217.90","1,217.90",,
"Mar 12, 2015","1,218.00","1,218.00","1,218.00","1,218.00",,
"Mar 11, 2015","1,217.40","1,217.40","1,217.40","1,217.40",,
"Mar 10, 2015","1,227.10","1,227.10","1,227.10","1,227.10",,
"Mar 09, 2015","1,237.00","1,237.00","1,237.00","1,237.00",,
"Mar 06, 2015","1,234.60","1,234.60","1,234.60","1,234.60",,
"Mar 05, 2015","1,265.10","1,265.10","1,265.10","1,265.10",,
"Mar 04, 2015","1,269.60","1,269.60","1,269.60","1,269.60",,
"Mar 03, 2015","1,273.20","1,273.20","1,273.20","1,273.20",,
"Mar 02, 2015","1,274.80","1,274.80","1,274.80","1,274.80",,
"Feb 27, 2015","1,278.40","1,278.40","1,278.40","1,278.40",,
"Feb 26, 2015","1,275.10","1,275.10","1,275.10","1,275.10",,
"Feb 25, 2015","1,265.00","1,265.00","1,265.00","1,265.00",,
"Feb 24, 2015","1,262.10","1,262.10","1,262.10","1,262.10",,
"Feb 23, 2015","1,267.70","1,267.70","1,267.70","1,267.70",,
"Feb 20, 2015","1,272.20","1,272.20","1,272.20","1,272.20",,
"Feb 19, 2015","1,275.90","1,275.90","1,275.90","1,275.90",,
"Feb 18, 2015","1,270.50","1,270.50","1,270.50","1,270.50",,
"Feb 17, 2015","1,278.90","1,278.90","1,278.90","1,278.90",,
"Feb 16, 2015","1,231.70","1,228.70","1,236.40","1,228.50",,
"Feb 15, 2015","1,228.80","1,228.20","1,229.30","1,227.80",,
"Feb 13, 2015","1,294.20","1,294.20","1,294.20","1,294.20",,
"Feb 12, 2015","1,287.70","1,287.70","1,287.70","1,287.70",,
"Feb 11, 2015","1,288.20","1,288.20","1,288.20","1,288.20",,
"Feb 10, 2015","1,300.20","1,300.20","1,300.20","1,300.20",,
"Feb 09, 2015","1,308.90","1,308.90","1,308.90","1,308.90",,
"Feb 06, 2015","1,301.60","1,301.60","1,301.60","1,301.60",,
"Feb 05, 2015","1,323.90","1,323.90","1,323.90","1,323.90",,
"Feb 04, 2015","1,325.40","1,325.40","1,325.40","1,325.40",,
"Feb 03, 2015","1,319.30","1,319.30","1,319.30","1,319.30",,
"Feb 02, 2015","1,334.40","1,334.40","1,334.40","1,334.40",,
"Jan 30, 2015","1,336.60","1,336.60","1,336.60","1,336.60",,
"Jan 29, 2015","1,315.80","1,315.80","1,315.80","1,315.80",,
"Jan 28, 2015","1,346.90","1,346.90","1,346.90","1,346.90",,
"Jan 27, 2015","1,354.70","1,354.70","1,354.70","1,354.70",,
"Jan 26, 2015","1,345.60","1,345.60","1,345.60","1,345.60",,
"Jan 23, 2015","1,357.60","1,357.60","1,357.60","1,357.60",,
"Jan 22, 2015","1,365.20","1,365.20","1,365.20","1,365.20",,
"Jan 21, 2015","1,353.40","1,353.40","1,353.40","1,353.40",,
"Jan 20, 2015","1,352.40","1,352.40","1,352.40","1,352.40",,
"Jan 19, 2015","1,275.90","1,279.40","1,279.50","1,272.50",,
"Jan 18, 2015","1,279.00","1,281.00","1,281.90","1,275.70",,
"Jan 16, 2015","1,334.90","1,334.90","1,334.90","1,334.90",,
"Jan 15, 2015","1,322.80","1,322.80","1,322.80","1,322.80",,
"Jan 14, 2015","1,294.50","1,294.50","1,294.50","1,294.50",,
"Jan 13, 2015","1,304.50","1,304.50","1,304.50","1,304.50",,
"Jan 12, 2015","1,303.20","1,303.20","1,303.20","1,303.20",,
"Jan 09, 2015","1,287.40","1,287.40","1,287.40","1,287.40",,
"Jan 08, 2015","1,281.60","1,281.60","1,281.60","1,281.60",,
"Jan 07, 2015","1,283.60","1,283.60","1,283.60","1,283.60",,
"Jan 06, 2015","1,292.20","1,292.20","1,292.20","1,292.20",,
"Jan 05, 2015","1,283.50","1,283.50","1,283.50","1,283.50",,
"Jan 02, 2015","1,267.70","1,265.00","1,265.00","1,265.00",,
"Jan 01, 2015","1,186.80","1,184.10","1,187.50","1,184.10",,
"Dec 31, 2014","1,265.40","1,265.40","1,265.40","1,265.40",,
"Dec 30, 2014","1,281.90","1,281.90","1,281.90","1,281.90",,
"Dec 29, 2014","1,262.90","1,262.90","1,262.90","1,262.90",,
"Dec 26, 2014","1,277.70","1,277.70","1,277.70","1,277.70",,
"Dec 25, 2014","1,177.00","1,175.00","1,178.90","1,175.00",,
"Dec 24, 2014","1,255.60","1,255.60","1,255.60","1,255.60",,
"Dec 23, 2014","1,259.70","1,259.70","1,259.70","1,259.70",,
"Dec 22, 2014","1,259.70","1,259.70","1,259.70","1,259.70",,
"Dec 19, 2014","1,275.60","1,275.60","1,275.60","1,275.60",,
"Dec 18, 2014","1,273.90","1,273.90","1,273.90","1,273.90",,
"Dec 17, 2014","1,272.30","1,272.30","1,272.30","1,272.30",,
"Dec 16, 2014","1,272.00","1,272.00","1,272.00","1,272.00",,
"Dec 15, 2014","1,287.70","1,287.70","1,287.70","1,287.70",,
"Dec 12, 2014","1,303.50","1,303.50","1,303.50","1,303.50",,
"Dec 11, 2014","1,312.30","1,312.30","1,312.30","1,312.30",,
"Dec 10, 2014","1,315.50","1,315.50","1,315.50","1,315.50",,
"Dec 09, 2014","1,320.20","1,321.00","1,321.00","1,321.00",,
"Dec 08, 2014","1,284.40","1,284.40","1,284.40","1,284.40",,
"Dec 05, 2014","1,280.80","1,280.80","1,280.80","1,280.80",,
"Dec 04, 2014","1,294.20","1,294.20","1,294.20","1,294.20",,
"Dec 03, 2014","1,295.80","1,294.00","1,294.00","1,294.00",,
"Dec 02, 2014","1,284.70","1,284.70","1,284.70","1,284.70",,
"Dec 01, 2014","1,302.50","1,302.50","1,302.50","1,302.50",,
"Nov 28, 2014","1,261.20","1,261.20","1,261.20","1,261.20",,
"Nov 27, 2014","1,188.80","1,197.30","1,199.30","1,185.40",,
"Nov 26, 2014","1,284.50","1,284.50","1,284.50","1,283.00",,
"Nov 25, 2014","1,285.20","1,285.20","1,285.20","1,285.20",,
"Nov 24, 2014","1,284.20","1,284.20","1,284.20","1,284.20",,
"Nov 21, 2014","1,285.90","1,285.90","1,285.90","1,285.90",,
"Nov 20, 2014","1,278.90","1,278.90","1,278.90","1,278.90",,
"Nov 19, 2014","1,283.40","1,283.40","1,283.40","1,283.40",,
"Nov 18, 2014","1,285.50","1,285.50","1,285.50","1,285.50",,
"Nov 17, 2014","1,273.70","1,273.70","1,273.70","1,273.70",,
"Nov 14, 2014","1,275.60","1,275.60","1,275.60","1,275.60",,
"Nov 13, 2014","1,251.40","1,251.40","1,251.40","1,251.40",,
"Nov 12, 2014","1,250.40","1,250.40","1,250.40","1,250.40",,
"Nov 11, 2014","1,255.10","1,255.10","1,255.10","1,255.10",,
"Nov 10, 2014","1,251.30","1,251.30","1,251.30","1,251.30",,
"Nov 07, 2014","1,261.00","1,261.00","1,261.00","1,261.00",,
"Nov 06, 2014","1,234.40","1,234.40","1,234.40","1,234.40",,
"Nov 05, 2014","1,238.10","1,238.10","1,238.10","1,259.90",,
"Nov 04, 2014","1,260.30","1,260.30","1,260.30","1,260.30",,
"Nov 03, 2014","1,264.40","1,264.40","1,264.40","1,264.40",,
"Oct 31, 2014","1,265.90","1,265.90","1,265.90","1,277.70",,
"Oct 30, 2014","1,292.90","1,292.90","1,292.90","1,307.70",,
"Oct 29, 2014","1,319.20","1,319.20","1,319.20","1,319.20",,
"Oct 28, 2014","1,322.60","1,322.60","1,322.60","1,322.60",,
"Oct 27, 2014","1,322.40","1,322.40","1,322.40","1,322.40",,
"Oct 24, 2014","1,325.00","1,325.00","1,325.00","1,325.00",,
"Oct 23, 2014","1,322.10","1,322.10","1,322.10","1,309.80",,
"Oct 22, 2014","1,336.60","1,336.60","1,336.60","1,336.60",,
"Oct 21, 2014","1,341.80","1,341.80","1,341.80","1,341.80",,
"Oct 20, 2014","1,334.30","1,334.30","1,334.30","1,334.30",,
"Oct 17, 2014","1,328.50","1,328.50","1,328.50","1,328.50",,
"Oct 16, 2014","1,327.50","1,327.50","1,327.50","1,327.50",,
"Oct 15, 2014","1,331.30","1,331.30","1,331.30","1,331.30",,
"Oct 14, 2014","1,329.30","1,329.30","1,329.30","1,329.30",,
"Oct 13, 2014","1,329.30","1,329.30","1,329.30","1,329.30",,
"Oct 10, 2014","1,323.70","1,323.70","1,323.70","1,323.70",,
"Oct 09, 2014","1,328.80","1,331.90","1,331.90","1,331.90",,
"Oct 08, 2014","1,314.20","1,314.20","1,314.20","1,314.20",,
"Oct 07, 2014","1,333.60","1,333.60","1,333.60","1,333.60",,
"Oct 06, 2014","1,330.70","1,330.70","1,330.70","1,330.70",,
"Oct 03, 2014","1,316.90","1,316.90","1,316.90","1,316.90",,
"Oct 02, 2014","1,338.10","1,338.10","1,338.10","1,338.10",,
"Oct 01, 2014","1,340.20","1,340.20","1,340.20","1,340.20",,
"Sep 30, 2014","1,336.70","1,336.70","1,336.70","1,336.70",,
"Sep 29, 2014","1,343.70","1,343.70","1,343.70","1,343.70",,
"Sep 26, 2014","1,340.40","1,340.40","1,340.40","1,340.40",,
"Sep 25, 2014","1,346.40","1,346.40","1,346.40","1,346.40",,
"Sep 24, 2014","1,344.90","1,344.90","1,344.90","1,344.90",,
"Sep 23, 2014","1,347.20","1,347.20","1,347.20","1,347.20",,
"Sep 22, 2014","1,344.20","1,344.20","1,344.20","1,344.20",,
"Sep 19, 2014","1,343.10","1,343.10","1,343.10","1,343.10",,
"Sep 18, 2014","1,353.40","1,353.40","1,353.40","1,353.40",,
"Sep 17, 2014","1,362.00","1,362.00","1,362.00","1,362.00",,
"Sep 16, 2014","1,363.00","1,363.00","1,363.00","1,363.00",,
"Sep 15, 2014","1,361.30","1,361.30","1,361.30","1,361.30",,
"Sep 12, 2014","1,357.80","1,357.80","1,357.80","1,357.80",,
"Sep 11, 2014","1,365.40","1,365.40","1,365.40","1,365.40",,
"Sep 10, 2014","1,372.00","1,372.00","1,372.00","1,372.00",,
"Sep 09, 2014","1,374.60","1,374.60","1,374.60","1,374.60",,
"Sep 08, 2014","1,380.20","1,380.20","1,380.20","1,380.20",,
"Sep 05, 2014","1,393.20","1,393.20","1,393.20","1,393.20",,
"Sep 04, 2014","1,392.30","1,392.30","1,392.30","1,392.30",,
"Sep 03, 2014","1,395.50","1,395.50","1,395.50","1,395.50",,
"Sep 02, 2014","1,389.00","1,389.00","1,389.00","1,389.00",,
"Sep 01, 2014","1,287.40","1,287.60","1,290.90","1,285.90",,
"Aug 31, 2014","1,287.70","1,288.50","1,289.00","1,286.80",,
"Aug 29, 2014","1,410.60","1,410.60","1,410.60","1,410.60",,
"Aug 28, 2014","1,413.80","1,413.80","1,413.80","1,413.80",,
"Aug 27, 2014","1,406.90","1,406.90","1,406.90","1,406.90",,
"Aug 26, 2014","1,409.30","1,409.30","1,409.30","1,409.30",,
"Aug 25, 2014","1,403.10","1,403.10","1,403.10","1,403.10",,
"Aug 22, 2014","1,404.10","1,404.10","1,404.10","1,404.10",,
"Aug 21, 2014","1,399.20","1,399.20","1,399.20","1,399.20",,
"Aug 20, 2014","1,419.00","1,419.00","1,419.00","1,419.00",,
"Aug 19, 2014","1,419.00","1,419.00","1,419.00","1,419.00",,
"Aug 18, 2014","1,422.80","1,422.80","1,422.80","1,422.80",,
"Aug 15, 2014","1,429.40","1,429.40","1,429.40","1,429.40",,
"Aug 14, 2014","1,439.10","1,439.10","1,439.10","1,439.10",,
"Aug 13, 2014","1,437.90","1,437.90","1,437.90","1,437.90",,
"Aug 12, 2014","1,435.30","1,435.30","1,435.30","1,435.30",,
"Aug 11, 2014","1,435.50","1,435.50","1,435.50","1,435.50",,
"Aug 08, 2014","1,435.90","1,435.90","1,435.90","1,435.90",,
"Aug 07, 2014","1,437.30","1,437.30","1,437.30","1,437.30",,
"Aug 06, 2014","1,432.70","1,432.70","1,432.70","1,432.70",,
"Aug 05, 2014","1,409.00","1,409.00","1,409.00","1,409.00",,
"Aug 04, 2014","1,411.90","1,411.90","1,411.90","1,411.90",,
"Aug 01, 2014","1,421.10","1,421.10","1,421.10","1,421.10",,
"Jul 31, 2014","1,411.50","1,411.50","1,411.50","1,411.50",,
"Jul 30, 2014","1,426.10","1,420.60","1,420.60","1,420.60",,
"Jul 29, 2014","1,426.70","1,426.70","1,426.70","1,426.70",,
"Jul 28, 2014","1,432.00","1,432.00","1,432.00","1,432.00",,
"Jul 25, 2014","1,430.30","1,430.30","1,430.30","1,430.30",,
"Jul 24, 2014","1,417.30","1,417.30","1,417.30","1,417.30",,
"Jul 23, 2014","1,430.30","1,430.30","1,430.30","1,430.30",,
"Jul 22, 2014","1,431.60","1,431.60","1,431.60","1,431.60",,
"Jul 21, 2014","1,439.60","1,439.60","1,439.60","1,439.60",,
"Jul 18, 2014","1,434.70","1,434.70","1,434.70","1,434.70",,
"Jul 17, 2014","1,442.10","1,442.10","1,442.10","1,442.10",,
"Jul 16, 2014","1,424.90","1,424.90","1,424.90","1,424.90",,
"Jul 15, 2014","1,421.30","1,421.30","1,421.30","1,421.30",,
"Jul 14, 2014","1,430.70","1,430.70","1,430.70","1,430.70",,
"Jul 11, 2014","1,462.90","1,462.90","1,462.90","1,462.90",,
"Jul 10, 2014","1,464.70","1,464.70","1,464.70","1,464.70",,
"Jul 09, 2014","1,449.70","1,449.70","1,449.70","1,449.70",,
"Jul 08, 2014","1,441.40","1,441.40","1,441.40","1,441.40",,
"Jul 07, 2014","1,442.00","1,442.00","1,442.00","1,442.00",,
"Jul 04, 2014","1,321.30","1,321.10","1,324.00","1,319.60",,
"Jul 03, 2014","1,445.60","1,445.60","1,445.60","1,445.60",,
"Jul 02, 2014","1,454.80","1,454.80","1,454.80","1,454.80",,
"Jul 01, 2014","1,450.20","1,450.20","1,450.20","1,450.20",,
"Jun 30, 2014","1,445.10","1,445.10","1,445.10","1,445.10",,
"Jun 27, 2014","1,444.70","1,444.70","1,444.70","1,444.70",,
"Jun 26, 2014","1,443.40","1,443.40","1,443.40","1,443.40",,
"Jun 25, 2014","1,449.20","1,449.20","1,449.20","1,449.20",,
"Jun 24, 2014","1,448.60","1,448.60","1,448.60","1,448.60",,
"Jun 23, 2014","1,447.00","1,447.00","1,447.00","1,447.00",,
"Jun 20, 2014","1,445.20","1,445.20","1,445.20","1,445.20",,
"Jun 19, 2014","1,442.50","1,442.50","1,442.50","1,442.50",,
"Jun 18, 2014","1,400.60","1,400.60","1,400.60","1,400.60",,
"Jun 17, 2014","1,399.90","1,384.50","1,384.50","1,384.50",,
"Jun 16, 2014","1,403.00","1,403.00","1,403.00","1,403.00",,
"Jun 13, 2014","1,401.60","1,401.60","1,401.60","1,401.60",,
"Jun 12, 2014","1,399.90","1,399.90","1,399.90","1,399.90",,
"Jun 11, 2014","1,387.00","1,387.00","1,387.00","1,387.00",,
"Jun 10, 2014","1,386.50","1,386.50","1,386.50","1,386.50",,
"Jun 09, 2014","1,380.20","1,380.20","1,380.20","1,380.20",,
"Jun 06, 2014","1,377.60","1,377.60","1,377.60","1,377.60",,
"Jun 05, 2014","1,377.30","1,377.30","1,377.30","1,377.30",,
"Jun 04, 2014","1,368.40","1,368.40","1,368.40","1,368.40",,
"Jun 03, 2014","1,368.20","1,368.20","1,368.20","1,368.20",,
"Jun 02, 2014","1,367.70","1,367.70","1,367.70","1,367.70",,
"May 30, 2014","1,368.90","1,368.90","1,368.90","1,368.90",,
"May 29, 2014","1,379.50","1,379.50","1,379.50","1,379.50",,
"May 28, 2014","1,385.40","1,385.40","1,385.40","1,385.40",,
"May 27, 2014","1,392.90","1,392.90","1,392.90","1,392.90",,
"May 26, 2014","1,292.50","1,291.60","1,294.40","1,291.40",,
"May 25, 2014","1,291.70","1,293.90","1,294.20","1,291.10",,
"May 23, 2014","1,419.10","1,419.10","1,419.10","1,419.10",,
"May 22, 2014","1,422.70","1,422.70","1,422.70","1,422.70",,
"May 21, 2014","1,416.10","1,416.10","1,416.10","1,416.10",,
"May 20, 2014","1,422.50","1,422.50","1,422.50","1,422.50",,
"May 19, 2014","1,421.90","1,421.90","1,421.90","1,421.90",,
"May 16, 2014","1,422.30","1,422.30","1,422.30","1,422.30",,
"May 15, 2014","1,422.00","1,422.00","1,422.00","1,422.00",,
"May 14, 2014","1,435.30","1,435.30","1,435.30","1,435.30",,
"May 13, 2014","1,427.50","1,427.50","1,427.50","1,427.50",,
"May 12, 2014","1,430.60","1,430.60","1,430.60","1,430.60",,
