date,close
26/11/2013,366.46
27/11/2013,365.9
28/11/2013,365.84
29/11/2013,365.73
2/12/2013,365.11
3/12/2013,365.63
4/12/2013,364.37
5/12/2013,364.1
6/12/2013,364
9/12/2013,364.65
10/12/2013,366.08
11/12/2013,365.39
12/12/2013,364.95
13/12/2013,365.43
16/12/2013,365.45
17/12/2013,366.31
18/12/2013,365.78
19/12/2013,365.72
20/12/2013,366.86
23/12/2013,366.58
24/12/2013,365.46
25/12/2013,365.58
26/12/2013,365.36
27/12/2013,365.22
30/12/2013,366.19
31/12/2013,365.67
1/01/2014,365.31
2/01/2014,366.65
3/01/2014,366.14
6/01/2014,367.08
7/01/2014,367.59
8/01/2014,366.57
9/01/2014,367.2
10/01/2014,369.21
13/01/2014,369.97
14/01/2014,369.07
15/01/2014,368.89
16/01/2014,369.58
17/01/2014,369.89
20/01/2014,370.14
21/01/2014,370.19
22/01/2014,369.44
23/01/2014,370.97
24/01/2014,371.21
27/01/2014,370.54
28/01/2014,370.87
29/01/2014,372.01
30/01/2014,371.7
31/01/2014,371.96
3/02/2014,373.56
4/02/2014,372.84
5/02/2014,371.88
6/02/2014,371.51
7/02/2014,372.24
10/02/2014,372.5
11/02/2014,372.11
12/02/2014,371.45
13/02/2014,372.74
14/02/2014,372.76
17/02/2014,372.98
18/02/2014,373.69
19/02/2014,373.17
20/02/2014,372.83
21/02/2014,373.38
24/02/2014,373.32
25/02/2014,374.58
26/02/2014,375.22
27/02/2014,375.99
28/02/2014,376.08
3/03/2014,376.94
4/03/2014,375.41
5/03/2014,375.29
6/03/2014,374.4
7/03/2014,373.31
10/03/2014,373.34
11/03/2014,373.69
12/03/2014,374.3
13/03/2014,375.67
14/03/2014,375.65
17/03/2014,374.81
18/03/2014,375.16
19/03/2014,373.64
20/03/2014,373.84
21/03/2014,374.69
24/03/2014,375.3
25/03/2014,375.5
26/03/2014,376.32
27/03/2014,376.97
28/03/2014,376.3
31/03/2014,376.3
1/04/2014,375.8
2/04/2014,374.94
3/04/2014,375.54
4/04/2014,376.89
7/04/2014,377.72
8/04/2014,378.07
9/04/2014,378.06
10/04/2014,379.46
11/04/2014,379.74
14/04/2014,379.54
15/04/2014,379.79
16/04/2014,379.8
17/04/2014,378.38
18/04/2014,378.31
21/04/2014,378.46
22/04/2014,378.67
23/04/2014,379.54
24/04/2014,379.63
25/04/2014,380.09
28/04/2014,379.85
29/04/2014,379.47
30/04/2014,380.39
1/05/2014,381.54
2/05/2014,381.99
5/05/2014,381.56
6/05/2014,382.07
7/05/2014,381.96
8/05/2014,382.17
9/05/2014,381.54
12/05/2014,381.1
13/05/2014,382.01
14/05/2014,383.61
15/05/2014,384.16
16/05/2014,383.91
19/05/2014,383.55
20/05/2014,384.01
21/05/2014,383.23
22/05/2014,382.84
23/05/2014,383.46
26/05/2014,383.68
27/05/2014,384.13
28/05/2014,385.84
29/05/2014,385.55
30/05/2014,385.33
2/06/2014,383.88
3/06/2014,382.72
4/06/2014,382.49
5/06/2014,382.97
6/06/2014,382.89
9/06/2014,382.77
10/06/2014,382.44
11/06/2014,382.44
12/06/2014,383.71
13/06/2014,383.41
16/06/2014,383.75
17/06/2014,382.67
18/06/2014,383.4
19/06/2014,383.2
20/06/2014,383.32
23/06/2014,383.6
24/06/2014,384.52
25/06/2014,385.03
26/06/2014,385.83
27/06/2014,385.46
30/06/2014,385.92
1/07/2014,384.84
2/07/2014,383.32
3/07/2014,382.97
4/07/2014,383.15
7/07/2014,383.87
8/07/2014,385.01
9/07/2014,385.45
10/07/2014,385.47
11/07/2014,385.84
14/07/2014,385.35
15/07/2014,385.28
16/07/2014,385.56
17/07/2014,386.77
18/07/2014,386.39
21/07/2014,386.7
22/07/2014,387.01
23/07/2014,387.04
24/07/2014,386.16
25/07/2014,387.21
28/07/2014,386.76
29/07/2014,387.52
30/07/2014,385.55
31/07/2014,385.28
1/08/2014,385.78
4/08/2014,385.95
5/08/2014,386.18
6/08/2014,386.13
7/08/2014,387.14
8/08/2014,387.19
11/08/2014,387.15
12/08/2014,386.64
13/08/2014,387.36
14/08/2014,388.26
15/08/2014,389.49
18/08/2014,388.55
19/08/2014,388.09
20/08/2014,387.77
21/08/2014,388.43
22/08/2014,388.82
25/08/2014,389.34
26/08/2014,389.26
27/08/2014,390.16
28/08/2014,390.93
29/08/2014,390.76
1/09/2014,390.64
2/09/2014,388.96
3/09/2014,389.15
4/09/2014,388.11
5/09/2014,387.7
8/09/2014,387.69
9/09/2014,387.13
10/09/2014,386.14
11/09/2014,386.29
12/09/2014,384.39
15/09/2014,384.81
16/09/2014,384.68
17/09/2014,384.28
18/09/2014,384.13
19/09/2014,385.28
22/09/2014,385.75
23/09/2014,386.39
24/09/2014,385.45
25/09/2014,386.53
26/09/2014,385.73
29/09/2014,386.3
30/09/2014,385.74
1/10/2014,388
2/10/2014,387.36
3/10/2014,387.77
6/10/2014,388.48
7/10/2014,390.07
8/10/2014,390.24
9/10/2014,390.25
10/10/2014,390.58
13/10/2014,391.78
14/10/2014,392.34
15/10/2014,393.63
16/10/2014,392.12
17/10/2014,391.77
20/10/2014,392.25
21/10/2014,392.12
22/10/2014,391.74
23/10/2014,390.69
24/10/2014,390.64
27/10/2014,391.05
28/10/2014,390.48
29/10/2014,389.92
30/10/2014,390.24
31/10/2014,389.6
3/11/2014,389.43
4/11/2014,389.37
5/11/2014,389.18
6/11/2014,388.54
7/11/2014,389.72
10/11/2014,388.74
11/11/2014,388.63
12/11/2014,388.75
13/11/2014,388.81
14/11/2014,389.26
17/11/2014,388.56
18/11/2014,388.56
19/11/2014,387.79
20/11/2014,388.24
21/11/2014,389.02
24/11/2014,389.41
25/11/2014,390.73
26/11/2014,391.46
27/11/2014,391.91
28/11/2014,392.29
1/12/2014,391.27
2/12/2014,389.69
3/12/2014,389.79
4/12/2014,390.43
5/12/2014,389.7
8/12/2014,390.77
9/12/2014,390.99
10/12/2014,391.69
11/12/2014,391.43
12/12/2014,392.64
15/12/2014,392.22
16/12/2014,392.46
17/12/2014,390.96
18/12/2014,390.53
19/12/2014,391.49
22/12/2014,392.22
23/12/2014,390.23
24/12/2014,390.52
25/12/2014,390.47
26/12/2014,390.91
29/12/2014,392.07
30/12/2014,392.6
31/12/2014,392.98
1/01/2015,393.01
2/01/2015,394.25
5/01/2015,396.03
6/01/2015,397.43
7/01/2015,397.71
8/01/2015,396.33
9/01/2015,397.44
12/01/2015,398.84
13/01/2015,399.01
14/01/2015,399.44
15/01/2015,400.71
16/01/2015,399.42
19/01/2015,400.56
20/01/2015,399.97
21/01/2015,398.96
22/01/2015,398.47
23/01/2015,400.42
26/01/2015,400.44
27/01/2015,400.48
28/01/2015,402.98
29/01/2015,402.26
30/01/2015,403.87
2/02/2015,404.12
3/02/2015,401.8
4/02/2015,401.75
5/02/2015,401.43
6/02/2015,399.16
9/02/2015,399.18
10/02/2015,398.25
11/02/2015,398.42
12/02/2015,398.62
13/02/2015,397.76
16/02/2015,397
17/02/2015,395.53
18/02/2015,397.33
19/02/2015,396.66
20/02/2015,396.51
23/02/2015,398.66
24/02/2015,400.4
25/02/2015,400.91
26/02/2015,399.9
27/02/2015,400.39
2/03/2015,398.44
3/03/2015,397.83
4/03/2015,397.78
5/03/2015,398.19
6/03/2015,395.25
9/03/2015,396.3
10/03/2015,397.59
11/03/2015,398.04
12/03/2015,398.14
13/03/2015,397.61
16/03/2015,397.68
17/03/2015,398.34
18/03/2015,400.71
19/03/2015,400.35
20/03/2015,401.42
23/03/2015,401.61
24/03/2015,402.63
25/03/2015,401.59
26/03/2015,399.35
27/03/2015,401.16
30/03/2015,400.89
31/03/2015,401.5
1/04/2015,403.11
2/04/2015,402.39
3/04/2015,403.85
6/04/2015,402.38
7/04/2015,403.22
8/04/2015,403.52
9/04/2015,401.91
10/04/2015,402.27
13/04/2015,402.69
14/04/2015,403.45
15/04/2015,403.5
16/04/2015,403.84
17/04/2015,404.6
20/04/2015,403.38
21/04/2015,403.07
22/04/2015,401.67
23/04/2015,402.15
24/04/2015,402.77
27/04/2015,402.75
28/04/2015,401.31
29/04/2015,399.46
30/04/2015,398.95
1/05/2015,397.33
4/05/2015,396.77
5/05/2015,395.88
6/05/2015,394.3
7/05/2015,395.63
8/05/2015,396.29
11/05/2015,393.57
12/05/2015,393.89
13/05/2015,393.41
14/05/2015,393.96
15/05/2015,396.49
18/05/2015,394.58
19/05/2015,393.74
20/05/2015,393.5
21/05/2015,394.88
22/05/2015,394
25/05/2015,394.67
26/05/2015,396.21
27/05/2015,396.29
28/05/2015,396.17
29/05/2015,396.81
1/06/2015,394.39
2/06/2015,392.67
3/06/2015,390.82
4/06/2015,392.22
5/06/2015,390.27
8/06/2015,390.68
9/06/2015,389.57
10/06/2015,388.24
11/06/2015,390.41
12/06/2015,390.31
15/06/2015,390.59
16/06/2015,391.18
17/06/2015,391.23
18/06/2015,390.1
19/06/2015,391.87
22/06/2015,389.87
23/06/2015,388.92
24/06/2015,389.87
25/06/2015,389.53
26/06/2015,387.7
29/06/2015,390.61
30/06/2015,390.49
1/07/2015,388.78
2/07/2015,389.39
6/07/2015,391.91
7/07/2015,392.92
8/07/2015,393.35
9/07/2015,391.09
10/07/2015,388.59
13/07/2015,388.56
14/07/2015,389
15/07/2015,390.07
16/07/2015,390.13
17/07/2015,390.44
20/07/2015,389.84
21/07/2015,390.35
22/07/2015,390.73
23/07/2015,391.76
24/07/2015,391.72
27/07/2015,392.36
28/07/2015,391.78
29/07/2015,391.31
30/07/2015,391.71
31/07/2015,392.64
3/08/2015,393.9
4/08/2015,392.73
5/08/2015,391.33
6/08/2015,391.74
7/08/2015,393.09
10/08/2015,391.58
11/08/2015,393.45
12/08/2015,392.92
13/08/2015,391.71
14/08/2015,391.64
17/08/2015,392.74
18/08/2015,391.56
19/08/2015,392.66
20/08/2015,393.48
21/08/2015,393.8
24/08/2015,394.16
25/08/2015,391.08
26/08/2015,389.78
27/08/2015,390.68
28/08/2015,390.59
31/08/2015,390.36
1/09/2015,390.68
2/09/2015,390.3
3/09/2015,391.21
4/09/2015,392.4
8/09/2015,391.34
9/09/2015,392.11
10/09/2015,391.28
11/09/2015,392.16
14/09/2015,392.2
15/09/2015,389.77
16/09/2015,389.48
17/09/2015,391.53
18/09/2015,393.65
21/09/2015,391.78
22/09/2015,393.67
23/09/2015,393.29
24/09/2015,393.63
25/09/2015,392.46
28/09/2015,393.51
29/09/2015,393.57
30/09/2015,392.9
1/10/2015,393.08
2/10/2015,394
5/10/2015,393
6/10/2015,393.97
7/10/2015,394.27
8/10/2015,393.29
9/10/2015,393.86
13/10/2015,394.79
14/10/2015,396.49
15/10/2015,395.66
16/10/2015,395.84
19/10/2015,395.84
20/10/2015,395.1
21/10/2015,396.48
22/10/2015,396.96
23/10/2015,396.19
26/10/2015,397.2
27/10/2015,397.59
28/10/2015,396.52
29/10/2015,394.53
30/10/2015,395.05
2/11/2015,394.61
3/11/2015,393.79
4/11/2015,393.8
5/11/2015,393.47
6/11/2015,391.61
9/11/2015,391.41
10/11/2015,391.82
12/11/2015,391.65
13/11/2015,392.2
16/11/2015,392.15
17/11/2015,392.8
18/11/2015,392.72
19/11/2015,393.39
20/11/2015,393
23/11/2015,393.37
24/11/2015,393.4
25/11/2015,393.71
27/11/2015,393.76
30/11/2015,394.15
1/12/2015,395.82
2/12/2015,395.63
3/12/2015,391.97
4/12/2015,393.29
7/12/2015,394.43
8/12/2015,393.41
9/12/2015,393.99
10/12/2015,393.25
11/12/2015,394.75
14/12/2015,391.81
15/12/2015,391.07
16/12/2015,390.72
17/12/2015,391.98
18/12/2015,392.38
21/12/2015,392.23
22/12/2015,391.45
23/12/2015,391.06
24/12/2015,391.73
28/12/2015,392.36
29/12/2015,390.53
30/12/2015,390.71
31/12/2015,391.48
4/01/2016,391.97
5/01/2016,391.79
6/01/2016,393.32
7/01/2016,393.6
8/01/2016,393.85
11/01/2016,392.99
12/01/2016,394.21
13/01/2016,394.42
14/01/2016,393.09
15/01/2016,393.55
19/01/2016,393.3
20/01/2016,392.58
21/01/2016,391.84
22/01/2016,391.62
25/01/2016,391.96
26/01/2016,392.31
27/01/2016,391.94
28/01/2016,391.96
29/01/2016,392.98
1/02/2016,391.88
2/02/2016,393.71
3/02/2016,392.89
4/02/2016,393.24
5/02/2016,393.42
8/02/2016,395.21
9/02/2016,394.49
10/02/2016,394.88
11/02/2016,394.63
12/02/2016,392.67
16/02/2016,392.41
17/02/2016,391.9
18/02/2016,393.68
19/02/2016,393.94
22/02/2016,394.15
23/02/2016,394.77
24/02/2016,394.86
25/02/2016,396.12
26/02/2016,395.13
29/02/2016,396.38
1/03/2016,395.02
2/03/2016,395.64
3/03/2016,396.7
4/03/2016,396.26
7/03/2016,396.81
8/03/2016,398.67
9/03/2016,397.83
10/03/2016,398.03
11/03/2016,398.04
14/03/2016,399.36
15/03/2016,400.04
16/03/2016,400.61
17/03/2016,402.06
18/03/2016,403.34
21/03/2016,402.61
22/03/2016,402.95
23/03/2016,404.73
24/03/2016,404.08
28/03/2016,404.67
29/03/2016,405.85
30/03/2016,405.63
31/03/2016,406.83
1/04/2016,406.76
4/04/2016,407.34
5/04/2016,408.62
6/04/2016,408.19
7/04/2016,409.73
8/04/2016,408.97
11/04/2016,409.13
12/04/2016,408.17
13/04/2016,409.28
14/04/2016,409.23
15/04/2016,410.36
18/04/2016,410.17
19/04/2016,410.64
20/04/2016,409.69
21/04/2016,409.83
22/04/2016,409.79
25/04/2016,409.76
26/04/2016,409.45
27/04/2016,411.1
28/04/2016,411.15
29/04/2016,412.59
2/05/2016,411.43
3/05/2016,412.66
4/05/2016,412.7
5/05/2016,413.5
6/05/2016,412.44
9/05/2016,412.75
10/05/2016,412.88
11/05/2016,413.5
12/05/2016,412.58
13/05/2016,413.73
16/05/2016,412.64
17/05/2016,412.6
18/05/2016,409.8
19/05/2016,410.64
20/05/2016,410.56
23/05/2016,410.73
24/05/2016,410.55
25/05/2016,410.43
26/05/2016,412.03
27/05/2016,411.84
31/05/2016,412.35
1/06/2016,411.97
2/06/2016,412.84
3/06/2016,415.24
6/06/2016,414.95
7/06/2016,415.47
8/06/2016,416.06
9/06/2016,416.8
10/06/2016,417.44
13/06/2016,417.62
14/06/2016,417.05
15/06/2016,417.37
16/06/2016,417.67
17/06/2016,416.61
20/06/2016,416.33
21/06/2016,416
22/06/2016,416.43
23/06/2016,415.49
24/06/2016,417.5
27/06/2016,420.15
28/06/2016,420.44
29/06/2016,420.78
30/06/2016,420.64
1/07/2016,422.05
5/07/2016,425.03
6/07/2016,424.74
7/07/2016,425.39
8/07/2016,426.55
11/07/2016,426.03
12/07/2016,424.66
13/07/2016,426.12
14/07/2016,424.75
15/07/2016,423.43
18/07/2016,423.78
19/07/2016,424.51
20/07/2016,424.12
21/07/2016,424.53
22/07/2016,424.69
25/07/2016,424.66
26/07/2016,424.69
27/07/2016,425.81
28/07/2016,425.61
29/07/2016,426.91
1/08/2016,425.49
2/08/2016,424.13
3/08/2016,423.96
4/08/2016,425.21
5/08/2016,423.61
8/08/2016,424.25
9/08/2016,425.69
10/08/2016,426.69
11/08/2016,425.14
12/08/2016,426.68
15/08/2016,426.03
16/08/2016,425.62
17/08/2016,426.29
18/08/2016,427.06
19/08/2016,426.27
22/08/2016,427.75
23/08/2016,427.81
24/08/2016,427.83
25/08/2016,427.32
26/08/2016,426.11
29/08/2016,428.19
30/08/2016,427.87
31/08/2016,427.83
1/09/2016,427.68
2/09/2016,426.86
6/09/2016,428.28
7/09/2016,428.15
8/09/2016,425.83
9/09/2016,423.94
12/09/2016,423.74
13/09/2016,421.74
14/09/2016,422.82
15/09/2016,422.46
16/09/2016,422.66
19/09/2016,423.04
20/09/2016,423.42
21/09/2016,424.15
22/09/2016,425.66
23/09/2016,426.26
26/09/2016,426.75
27/09/2016,427.65
28/09/2016,427.49
29/09/2016,427.97
30/09/2016,426.59
3/10/2016,426.6
4/10/2016,425.15
5/10/2016,424.67
6/10/2016,424.39
7/10/2016,424.51
11/10/2016,424.43
12/10/2016,424.14
13/10/2016,425.18
14/10/2016,423.6
17/10/2016,424.68
18/10/2016,425.38
19/10/2016,425.65
20/10/2016,425.92
21/10/2016,425.94
24/10/2016,425.4
25/10/2016,425.55
26/10/2016,424.39
27/10/2016,422.97
28/10/2016,422.7
31/10/2016,423.11
1/11/2016,423.06
2/11/2016,422.91
3/11/2016,422.21
4/11/2016,422.88
7/11/2016,422.37
8/11/2016,421.72
9/11/2016,416.57
10/11/2016,416.23
14/11/2016,413.8
15/11/2016,413.77
16/11/2016,414.65
17/11/2016,413.31
18/11/2016,411.96
21/11/2016,411.9
22/11/2016,412.2
23/11/2016,411.64
25/11/2016,411.61
28/11/2016,412.91
29/11/2016,413.65
30/11/2016,412.5
1/12/2016,411
2/12/2016,412.17
5/12/2016,412.53
6/12/2016,412.34
7/12/2016,413.89
8/12/2016,412.97
9/12/2016,411.44
12/12/2016,411.58
13/12/2016,411.91
14/12/2016,411.4
15/12/2016,410.73
16/12/2016,410.08
19/12/2016,411.67
20/12/2016,411
21/12/2016,411.7
22/12/2016,411.84
23/12/2016,412.33
27/12/2016,411.75
28/12/2016,413.19
29/12/2016,413.87
30/12/2016,414.9
3/01/2017,415.09
4/01/2017,415.55
5/01/2017,417.82
6/01/2017,416.59
9/01/2017,417.63
10/01/2017,417.41
11/01/2017,417.7
12/01/2017,417.73
13/01/2017,417.4
17/01/2017,418.84
18/01/2017,417.19
19/01/2017,415.84
20/01/2017,415.76
23/01/2017,417.48
24/01/2017,415.8
25/01/2017,414.84
26/01/2017,415.37
27/01/2017,416.21
30/01/2017,415.89
31/01/2017,416.4
1/02/2017,415.77
2/02/2017,415.91
3/02/2017,415.49
6/02/2017,417.51
7/02/2017,418.14
8/02/2017,419.12
9/02/2017,417.77
10/02/2017,417.61
13/02/2017,417.32
14/02/2017,416.67
15/02/2017,416.12
16/02/2017,417.42
17/02/2017,418
21/02/2017,418.12
22/02/2017,418.36
23/02/2017,419.23
24/02/2017,421
27/02/2017,420.1
28/02/2017,420.52
1/03/2017,418.22
2/03/2017,417.9
3/03/2017,417.97
6/03/2017,417.83
7/03/2017,417.03
8/03/2017,415.75
9/03/2017,414.1
10/03/2017,414.54
13/03/2017,413.87
14/03/2017,414.04
15/03/2017,416.36
16/03/2017,416.09
17/03/2017,416.72
20/03/2017,417.48
21/03/2017,418.35
22/03/2017,419.09
23/03/2017,418.75
24/03/2017,419.39
27/03/2017,419.96
28/03/2017,419.23
29/03/2017,420.01
30/03/2017,419.49
31/03/2017,419.92
3/04/2017,420.92
4/04/2017,420.78
5/04/2017,420.75
6/04/2017,421.19
7/04/2017,420.68
10/04/2017,421.17
11/04/2017,422.79
12/04/2017,422.81
13/04/2017,424.19
17/04/2017,423.73
18/04/2017,425.45
19/04/2017,424.99
20/04/2017,424.08
21/04/2017,424.19
24/04/2017,423.55
25/04/2017,422.45
26/04/2017,422.96
27/04/2017,423.33
28/04/2017,423.88
1/05/2017,422.65
2/05/2017,423.49
3/05/2017,423.62
4/05/2017,422.63
5/05/2017,422.71
8/05/2017,422.47
9/05/2017,421.95
10/05/2017,422.11
11/05/2017,422.56
12/05/2017,424.01
15/05/2017,424.15
16/05/2017,424.73
17/05/2017,427.2
18/05/2017,426.76
19/05/2017,426.77
22/05/2017,426.75
23/05/2017,426.12
24/05/2017,426.47
25/05/2017,426.74
26/05/2017,426.93
30/05/2017,427.83
31/05/2017,428.48
1/06/2017,428.14
2/06/2017,429.58
5/06/2017,429.23
6/06/2017,430.08
7/06/2017,429.44
8/06/2017,429.02
9/06/2017,429.02
12/06/2017,428.74
13/06/2017,429.04
14/06/2017,431.05
15/06/2017,430.63
16/06/2017,430.75
19/06/2017,430.48
20/06/2017,431.61
21/06/2017,431.71
22/06/2017,431.69
23/06/2017,432.08
26/06/2017,432.61
27/06/2017,431.47
28/06/2017,430.92
29/06/2017,430.26
30/06/2017,429.64
3/07/2017,428.91
5/07/2017,429.33
6/07/2017,428.73
7/07/2017,428.29
10/07/2017,428.85
11/07/2017,429.02
12/07/2017,430.12
13/07/2017,429.82
14/07/2017,430.39
17/07/2017,431.17
18/07/2017,432.32
19/07/2017,432.45
20/07/2017,432.72
21/07/2017,433.72
24/07/2017,433.33
25/07/2017,431.61
26/07/2017,432.61
27/07/2017,432.01
28/07/2017,432.69
31/07/2017,432.66
1/08/2017,433.88
2/08/2017,433.52
3/08/2017,434.25
4/08/2017,433.53
7/08/2017,433.33
8/08/2017,432.37
9/08/2017,432.48
10/08/2017,432.67
11/08/2017,432.62
14/08/2017,432.37
15/08/2017,431.96
16/08/2017,433.09
17/08/2017,433.63
18/08/2017,433.44
21/08/2017,433.85
22/08/2017,433.18
23/08/2017,434.15
24/08/2017,433.88
25/08/2017,434.38
28/08/2017,434.64
29/08/2017,434.77
30/08/2017,434.86
31/08/2017,435.47
1/09/2017,434.57
5/09/2017,436.65
6/09/2017,435.61
7/09/2017,436.66
8/09/2017,436.46
11/09/2017,435.06
12/09/2017,434.2
13/09/2017,433.94
14/09/2017,434.4
15/09/2017,434.63
18/09/2017,434.38
19/09/2017,434.58
20/09/2017,434.18
21/09/2017,434.39
22/09/2017,434.73
25/09/2017,435.94
26/09/2017,435.95
27/09/2017,434.2
28/09/2017,434.7
29/09/2017,434.96
2/10/2017,435.08
3/10/2017,435.77
4/10/2017,435.59
5/10/2017,435.25
6/10/2017,435.06
10/10/2017,435.68
11/10/2017,435.7
12/10/2017,436.14
13/10/2017,437.13
16/10/2017,436.85
17/10/2017,437.22
18/10/2017,436.34
19/10/2017,436.75
20/10/2017,435.78
23/10/2017,436.04
24/10/2017,435.66
25/10/2017,434.79
26/10/2017,434.58
27/10/2017,435.03
30/10/2017,436.69
31/10/2017,436.59
1/11/2017,436.41
2/11/2017,437.02
3/11/2017,437.16
6/11/2017,437.57
7/11/2017,437.45
8/11/2017,436.91
9/11/2017,436.13
10/11/2017,434.19
13/11/2017,434.36
14/11/2017,434.63
15/11/2017,435.3
16/11/2017,435.15
17/11/2017,435.53
20/11/2017,435.64
21/11/2017,436.42
22/11/2017,437.42
24/11/2017,437.28
27/11/2017,437.57
28/11/2017,437.44
29/11/2017,436.68
30/11/2017,436.07
1/12/2017,437.53
4/12/2017,437.93
5/12/2017,438.49
6/12/2017,438.99
7/12/2017,438.12
8/12/2017,438.12
11/12/2017,437.91
12/12/2017,438.03
13/12/2017,439.21
14/12/2017,439.64
15/12/2017,440.05
18/12/2017,439.15
19/12/2017,437.89
20/12/2017,436.51
21/12/2017,437.05
22/12/2017,437.23
26/12/2017,437.79
27/12/2017,439.65
28/12/2017,439.41
29/12/2017,440
2/01/2018,438.39
3/01/2018,438.91
4/01/2018,438.75
5/01/2018,438.64
8/01/2018,438.89
9/01/2018,437.46
10/01/2018,437.64
11/01/2018,438.27
12/01/2018,438.33
16/01/2018,439.05
17/01/2018,438.16
18/01/2018,436.83
19/01/2018,436.06
22/01/2018,435.8
23/01/2018,436.63
24/01/2018,436.33
25/01/2018,437.62
26/01/2018,437.05
29/01/2018,436.48
30/01/2018,435.55
31/01/2018,436.21
1/02/2018,434.49
2/02/2018,433.43
5/02/2018,435.28
6/02/2018,433.05
7/02/2018,432.07
8/02/2018,432.12
9/02/2018,429.9
12/02/2018,430.16
13/02/2018,429.84
14/02/2018,428.31
15/02/2018,428.93
16/02/2018,429.75
20/02/2018,429.59
21/02/2018,427.96
22/02/2018,428.48
23/02/2018,429.34
26/02/2018,429.76
27/02/2018,429.21
28/02/2018,429.51
1/03/2018,430.01
2/03/2018,428.54
5/03/2018,428.15
6/03/2018,428.54
7/03/2018,428.42
8/03/2018,428.74
9/03/2018,428.07
12/03/2018,428.43
13/03/2018,428.69
14/03/2018,429.12
15/03/2018,429.01
16/03/2018,428.67
19/03/2018,428.23
20/03/2018,427.63
21/03/2018,427.5
22/03/2018,427.74
23/03/2018,427.82
26/03/2018,427.34
27/03/2018,429.05
28/03/2018,429.1
29/03/2018,430.17
2/04/2018,430.76
3/04/2018,429.56
4/04/2018,429.14
5/04/2018,429.01
6/04/2018,430.58
9/04/2018,431.18
10/04/2018,431.01
11/04/2018,431.36
12/04/2018,430.63
13/04/2018,430.83
16/04/2018,430.85
17/04/2018,431.24
18/04/2018,429.71
19/04/2018,428.52
20/04/2018,427.16
23/04/2018,426.9
24/04/2018,426.12
25/04/2018,424.85
26/04/2018,425.62
27/04/2018,426.39
